Timestamp,,,,,,,,
3/8/2023 8:22:03,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Adrian [Sileo],Nick [Super Nova],Kobu [Where The Demon Lurks],Mikko [Dawn Chorus],Quinn [Psychic Connections],Diego [Sileo]
3/8/2023 8:52:44,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Adrian [Sileo],Nick [Super Nova],Max [Hero's Advent],Mikko [Dawn Chorus],Spencer [9:22],Diego [Sileo]
3/8/2023 9:20:30,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Arvo [Dawn Chorus],Nick [Super Nova],Kobu [Where The Demon Lurks],Wallace [Violet Memoir],Quinn [Psychic Connections],Euca [Repeat]
3/8/2023 9:20:43,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Arvo [Dawn Chorus],Nick [Super Nova],Kobu [Where The Demon Lurks],Wallace [Violet Memoir],Quinn [Psychic Connections],Euca [Repeat]
3/8/2023 9:37:38,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Adrian [Sileo],Lucas [Violet Memoir],Max [Hero's Advent],Wallace [Violet Memoir],Quinn [Psychic Connections],Diego [Sileo]
3/8/2023 9:42:03,Killigan [Killigan's Treasure],Axel [Sileo],Adrian [Sileo],Nick [Super Nova],Kobu [Where The Demon Lurks],,,Diego [Sileo]
3/8/2023 9:43:23,Killigan [Killigan's Treasure],Axel [Sileo],Arvo [Dawn Chorus],Nick [Super Nova],Max [Hero's Advent],Mikko [Dawn Chorus],Spencer [9:22],Euca [Repeat]
3/8/2023 9:47:25,,,Adrian [Sileo],,Max [Hero's Advent],,,Diego [Sileo]
3/8/2023 9:51:32,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Arvo [Dawn Chorus],Nick [Super Nova],Kobu [Where The Demon Lurks],Mikko [Dawn Chorus],Spencer [9:22],Diego [Sileo]
3/8/2023 10:02:05,Kieran [In Case Of Emergency],Lake [Dawn Chorus],Arvo [Dawn Chorus],Lucas [Violet Memoir],Max [Hero's Advent],Mikko [Dawn Chorus],Quinn [Psychic Connections],Euca [Repeat]
3/8/2023 10:04:15,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Arvo [Dawn Chorus],Nick [Super Nova],Kobu [Where The Demon Lurks],Wallace [Violet Memoir],Quinn [Psychic Connections],Euca [Repeat]
3/8/2023 10:11:59,Kieran [In Case Of Emergency],Axel [Sileo],Adrian [Sileo],Nick [Super Nova],Max [Hero's Advent],Wallace [Violet Memoir],Spencer [9:22],Euca [Repeat]
3/8/2023 10:13:58,Kieran [In Case Of Emergency],Axel [Sileo],Adrian [Sileo],Nick [Super Nova],Max [Hero's Advent],Mikko [Dawn Chorus],Spencer [9:22],Diego [Sileo]
3/8/2023 10:26:12,Kieran [In Case Of Emergency],Lake [Dawn Chorus],,,Kobu [Where The Demon Lurks],,,
3/8/2023 10:28:39,Kieran [In Case Of Emergency],Axel [Sileo],Adrian [Sileo],Nick [Super Nova],Kobu [Where The Demon Lurks],Mikko [Dawn Chorus],Quinn [Psychic Connections],Euca [Repeat]
3/8/2023 10:32:51,Kieran [In Case Of Emergency],Lake [Dawn Chorus],Adrian [Sileo],Nick [Super Nova],Max [Hero's Advent],Wallace [Violet Memoir],Spencer [9:22],Diego [Sileo]
3/8/2023 10:39:25,,Lake [Dawn Chorus],,Lucas [Violet Memoir],,Wallace [Violet Memoir],,
3/8/2023 10:43:08,Killigan [Killigan's Treasure],Lake [Dawn Chorus],Arvo [Dawn Chorus],Lucas [Violet Memoir],Kobu [Where The Demon Lurks],Wallace [Violet Memoir],Spencer [9:22],Diego [Sileo]
