Timestamp,,,,,,,,
3/6/2023 7:40:22,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Oscar [Violet Memoir],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:05:32,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Hyper [Wolfstar],Oscar [Violet Memoir],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 8:14:38,Owen [Repeat],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Hyper [Wolfstar],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:18:27,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Roderick [Limits],Eric [Sileo],Oscar [Violet Memoir],Zhokhar [Killigan's Treasure],Wolfstar [Wolfstar]
3/6/2023 8:19:48,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 8:20:27,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Roderick [Limits],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 8:22:12,Owen [Repeat],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:26:10,,Eli [Clawstar Wrestling],,Roderick [Limits],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:26:55,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],,
3/6/2023 8:27:13,Owen [Repeat],Eli [Clawstar Wrestling],Ramos [Kingsguard],Roderick [Limits],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:29:02,Owen [Repeat],,Ramos [Kingsguard],,,Oscar [Violet Memoir],,
3/6/2023 8:51:18,Owen [Repeat],Eli [Clawstar Wrestling],Ramos [Kingsguard],Torulf [Dawn Chorus],Hyper [Wolfstar],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 8:51:55,Owen [Repeat],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Oscar [Violet Memoir],Zhokhar [Killigan's Treasure],Tremor [Clawstar Wrestling]
3/6/2023 8:57:33,Dustin [Amorous],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 9:00:24,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Oscar [Violet Memoir],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:01:23,Owen [Repeat],Eli [Clawstar Wrestling],Ramos [Kingsguard],Torulf [Dawn Chorus],Eric [Sileo],Oscar [Violet Memoir],Jay [Sileo],Tremor [Clawstar Wrestling]
3/6/2023 9:08:11,Owen [Repeat],Bryan [Santa Lucia],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:10:10,Owen [Repeat],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Hyper [Wolfstar],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:11:07,Owen [Repeat],Bryan [Santa Lucia],Ramos [Kingsguard],Roderick [Limits],Hyper [Wolfstar],Oscar [Violet Memoir],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:13:08,Owen [Repeat],Bryan [Santa Lucia],Ramos [Kingsguard],Roderick [Limits],Hyper [Wolfstar],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:14:12,Owen [Repeat],Eli [Clawstar Wrestling],Rune [Dawn Chorus],Torulf [Dawn Chorus],Eric [Sileo],Ray [Hero's Advent],Jay [Sileo],Wolfstar [Wolfstar]
3/6/2023 9:14:23,Owen [Repeat],Eli [Clawstar Wrestling],Ramos [Kingsguard],Roderick [Limits],Hyper [Wolfstar],Oscar [Violet Memoir],Jay [Sileo],Tremor [Clawstar Wrestling]
