Timestamp,,,,
3/20/2024 8:42:33,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 8:43:23,Griff [Dawntide],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 8:44:06,Arvo [Dawn Chorus],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 8:48:23,Arvo [Dawn Chorus],Jasper [No More Future],Torulf [Dawn Chorus],Lucian [Where The Demon Lurks]
3/20/2024 8:50:25,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 9:16:41,Griff [Dawntide],Jasper [No More Future],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 9:20:43,Arvo [Dawn Chorus],Jasper [No More Future],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 9:27:06,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 9:27:36,Griff [Dawntide],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 9:30:21,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 9:38:36,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Lucian [Where The Demon Lurks]
3/20/2024 9:45:08,Griff [Dawntide],Jasper [No More Future],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 10:14:47,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 11:06:36,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Lucian [Where The Demon Lurks]
3/20/2024 11:08:49,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 11:16:23,Arvo [Dawn Chorus],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 11:23:28,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 12:44:38,Griff [Dawntide],Remus [In Case of Emergency],,Lucian [Where The Demon Lurks]
3/20/2024 12:47:09,Griff [Dawntide],Jasper [No More Future],Andrew [9:22],Pat [Chord Progressions]
3/20/2024 12:47:13,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Lucian [Where The Demon Lurks]
3/20/2024 12:56:38,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Lucian [Where The Demon Lurks]
3/20/2024 13:09:34,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 14:08:24,Arvo [Dawn Chorus],Remus [In Case of Emergency],Torulf [Dawn Chorus],Pat [Chord Progressions]
3/20/2024 14:13:57,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Lucian [Where The Demon Lurks]
3/20/2024 14:31:23,Griff [Dawntide],Remus [In Case of Emergency],Andrew [9:22],Pat [Chord Progressions]
3/20/2024 14:33:04,Arvo [Dawn Chorus],Remus [In Case of Emergency],Andrew [9:22],Pat [Chord Progressions]
