Timestamp,,,,
3/23/2023 10:32:45,Virginia [Adastra],Hamish [Temptation's Ballad],Jenna [Echo],William [The Smoke Room]
3/23/2023 10:34:19,Virginia [Adastra],Hoss [Password],Jenna [Echo],William [The Smoke Room]
3/23/2023 10:35:39,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 10:39:53,Keisuke [Tennis Ace],Hoss [Password],Murdoch [The Smoke Room],Alexios [Adastra]
3/23/2023 10:47:31,Virginia [Adastra],Hoss [Password],Jenna [Echo],William [The Smoke Room]
3/23/2023 11:01:41,Virginia [Adastra],Hamish [Temptation's Ballad],Jenna [Echo],William [The Smoke Room]
3/23/2023 11:06:41,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 11:14:36,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 12:42:42,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],Alexios [Adastra]
3/23/2023 12:48:22,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],Alexios [Adastra]
3/23/2023 14:08:15,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 14:48:45,Virginia [Adastra],Hamish [Temptation's Ballad],Jenna [Echo],Alexios [Adastra]
3/23/2023 14:55:18,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:07:24,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:10:03,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:10:11,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:12:47,Virginia [Adastra],Hamish [Temptation's Ballad],Jenna [Echo],Alexios [Adastra]
3/23/2023 15:13:19,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],Alexios [Adastra]
3/23/2023 15:15:11,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:15:25,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:15:28,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],,Alexios [Adastra]
3/23/2023 15:15:36,Virginia [Adastra],Hamish [Temptation's Ballad],Jenna [Echo],Alexios [Adastra]
3/23/2023 15:16:23,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:16:43,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:17:52,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:18:44,Virginia [Adastra],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:19:40,Keisuke [Tennis Ace],Hoss [Password],Murdoch [The Smoke Room],Alexios [Adastra]
3/23/2023 15:23:02,Keisuke [Tennis Ace],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:31:22,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:34:12,Virginia [Adastra],Hamish [Temptation's Ballad],Murdoch [The Smoke Room],William [The Smoke Room]
3/23/2023 15:34:13,Keisuke [Tennis Ace],Hoss [Password],Murdoch [The Smoke Room],William [The Smoke Room]
