Timestamp,,,,
3/16/2023 8:50:50,Riley [Dawntide],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 8:58:43,Dallan [Lust Shards],Ranzo [Dawntide],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 9:33:44,Riley [Dawntide],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 10:06:18,Dallan [Lust Shards],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 10:36:24,Riley [Dawntide],Ranzo [Dawntide],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 10:37:17,Dallan [Lust Shards],Ranzo [Dawntide],Agnarr [Sylving],Nerus [Nerus]
3/16/2023 10:37:33,Riley [Dawntide],Ranzo [Dawntide],Agnarr [Sylving],Nerus [Nerus]
3/16/2023 11:56:30,Dallan [Lust Shards],MC [No More Future],Agnarr [Sylving],Cody [Lust Shards]
3/16/2023 12:22:11,,MC [No More Future],,
3/16/2023 12:25:36,Dallan [Lust Shards],,,Cody [Lust Shards]
3/16/2023 12:29:12,Dallan [Lust Shards],MC [No More Future],,Cody [Lust Shards]
3/16/2023 12:37:18,Dallan [Lust Shards],Ranzo [Dawntide],Agnarr [Sylving],Cody [Lust Shards]
3/16/2023 12:39:42,Dallan [Lust Shards],MC [No More Future],Agnarr [Sylving],Nerus [Nerus]
3/16/2023 12:39:42,Dallan [Lust Shards],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 12:58:23,Dallan [Lust Shards],MC [No More Future],Agnarr [Sylving],Nerus [Nerus]
3/16/2023 13:02:37,Dallan [Lust Shards],Ranzo [Dawntide],Agnarr [Sylving],Cody [Lust Shards]
3/16/2023 13:10:23,Dallan [Lust Shards],Ranzo [Dawntide],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 13:11:17,Riley [Dawntide],Ranzo [Dawntide],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 13:20:13,Riley [Dawntide],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 13:25:22,Dallan [Lust Shards],Ranzo [Dawntide],Agnarr [Sylving],Cody [Lust Shards]
3/16/2023 13:26:20,Dallan [Lust Shards],MC [No More Future],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 13:42:33,Dallan [Lust Shards],MC [No More Future],Agnarr [Sylving],Cody [Lust Shards]
3/16/2023 13:52:17,Dallan [Lust Shards],Ranzo [Dawntide],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 13:58:10,Dallan [Lust Shards],MC [No More Future],Agnarr [Sylving],Nerus [Nerus]
3/16/2023 14:18:39,Dallan [Lust Shards],MC [No More Future],Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 14:28:48,Dallan [Lust Shards],,Xavier [One Last Night],Cody [Lust Shards]
3/16/2023 14:40:28,Dallan [Lust Shards],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 14:43:44,,MC [No More Future],,
3/16/2023 14:44:05,,MC [No More Future],,
3/16/2023 14:54:44,Riley [Dawntide],MC [No More Future],Xavier [One Last Night],Nerus [Nerus]
3/16/2023 15:01:53,,MC [No More Future],,
