Timestamp,,,,
3/21/2023 9:49:49,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Orlando [Password],Kudzu [Echo]
3/21/2023 9:52:09,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 9:57:34,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Orlando [Password],Kudzu [Echo]
3/21/2023 10:38:40,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Orlando [Password],Kudzu [Echo]
3/21/2023 10:38:45,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Lars [After Class],Hiro [Burrows]
3/21/2023 11:15:43,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Orlando [Password],Kudzu [Echo]
3/21/2023 11:24:41,Ilia [Temptation's Ballad],Axel [Remember The Flowers],Orlando [Password],Hiro [Burrows]
3/21/2023 11:44:55,Ilia [Temptation's Ballad],Burry [Shelter],Orlando [Password],Kudzu [Echo]
3/21/2023 12:00:23,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 12:08:10,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Orlando [Password],Kudzu [Echo]
3/21/2023 12:09:31,Yuuichi [Tennis Ace],Burry [Shelter],Lars [After Class],Kudzu [Echo]
3/21/2023 12:31:13,Ilia [Temptation's Ballad],,Lars [After Class],
3/21/2023 12:47:38,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 13:04:39,Yuuichi [Tennis Ace],Burry [Shelter],Lars [After Class],Hiro [Burrows]
3/21/2023 13:14:06,,Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 13:16:10,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 13:23:53,Yuuichi [Tennis Ace],Axel [Remember The Flowers],Lars [After Class],Kudzu [Echo]
3/21/2023 13:29:45,Yuuichi [Tennis Ace],Burry [Shelter],,Kudzu [Echo]
