Timestamp,,,,,,,,
3/8/2024 9:00:38,Griff [Dawntide],Moriah [Chord Progressions],Morris [Where the Demon Lurks],Unbound [Super-Nova],Torulf [Dawn Chorus],Corey [Chord Progressions],Cody [Lust Shards],Lucian [Where the Demon Lurks]
3/8/2024 9:02:52,Griff [Dawntide],,Morris [Where the Demon Lurks],Jasper [No More Future],Torulf [Dawn Chorus],Andrew [9:22],,Lucian [Where the Demon Lurks]
3/8/2024 9:08:23,Baron [Super-Nova],Moriah [Chord Progressions],Morris [Where the Demon Lurks],Unbound [Super-Nova],Aiden [Psychic Connections],Andrew [9:22],Cody [Lust Shards],Lucian [Where the Demon Lurks]
3/8/2024 9:11:59,Baron [Super-Nova],Arvo [Dawn Chorus],Morris [Where the Demon Lurks],Unbound [Super-Nova],Aiden [Psychic Connections],Corey [Chord Progressions],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:13:25,Baron [Super-Nova],Arvo [Dawn Chorus],Morris [Where the Demon Lurks],Unbound [Super-Nova],Aiden [Psychic Connections],Corey [Chord Progressions],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:13:25,Baron [Super-Nova],Arvo [Dawn Chorus],Remus [In Case of Emergency],Unbound [Super-Nova],Torulf [Dawn Chorus],Andrew [9:22],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:20:29,Griff [Dawntide],Moriah [Chord Progressions],Remus [In Case of Emergency],Unbound [Super-Nova],Aiden [Psychic Connections],Corey [Chord Progressions],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:26:53,Baron [Super-Nova],Arvo [Dawn Chorus],Morris [Where the Demon Lurks],Jasper [No More Future],Torulf [Dawn Chorus],Corey [Chord Progressions],Pat [Chord Progressions],Aldric [Northern Lights]
3/8/2024 9:34:12,Griff [Dawntide],Arvo [Dawn Chorus],Remus [In Case of Emergency],Jasper [No More Future],Aiden [Psychic Connections],Andrew [9:22],Cody [Lust Shards],Aldric [Northern Lights]
3/8/2024 9:35:16,Griff [Dawntide],Arvo [Dawn Chorus],Remus [In Case of Emergency],Jasper [No More Future],Torulf [Dawn Chorus],Andrew [9:22],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:35:37,Baron [Super-Nova],Arvo [Dawn Chorus],Remus [In Case of Emergency],Unbound [Super-Nova],Aiden [Psychic Connections],Andrew [9:22],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 9:51:21,Griff [Dawntide],Moriah [Chord Progressions],Remus [In Case of Emergency],Jasper [No More Future],Aiden [Psychic Connections],Andrew [9:22],Pat [Chord Progressions],Lucian [Where the Demon Lurks]
3/8/2024 10:12:32,Baron [Super-Nova],Moriah [Chord Progressions],Morris [Where the Demon Lurks],Unbound [Super-Nova],Torulf [Dawn Chorus],Corey [Chord Progressions],Pat [Chord Progressions],Aldric [Northern Lights]
