Timestamp,,
4/2/2023 8:53:05,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 8:53:09,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 8:54:52,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 9:12:47,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 9:24:27,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 9:37:25,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 10:11:45,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 10:54:52,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 11:16:08,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:17:18,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:22:46,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:24:08,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:25:12,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:28:32,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:29:12,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:32:14,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:32:41,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:33:01,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 11:36:06,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 11:37:16,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:37:18,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:37:43,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:38:00,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 11:38:45,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 11:39:46,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 11:40:57,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 11:48:39,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 11:50:43,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 11:51:52,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 12:16:30,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 12:22:48,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 12:24:45,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 12:28:11,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 12:31:41,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 12:33:20,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 12:51:17,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 13:03:56,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 13:05:40,,Lars [After Class]
4/2/2023 13:12:13,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 13:25:30,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 13:27:30,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 13:28:06,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 13:30:21,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 13:45:59,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 13:50:10,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 13:51:46,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 13:53:56,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 14:21:06,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 14:25:12,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 14:39:07,Yuuichi [Tennis Ace],
4/2/2023 15:04:25,Yuuichi [Tennis Ace],Lars [After Class]
4/2/2023 15:22:47,Yuuichi [Tennis Ace],
4/2/2023 15:28:35,,Lars [After Class]
4/2/2023 16:00:14,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 16:25:15,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 17:10:55,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 19:10:11,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 20:05:57,Yuuichi [Tennis Ace],Kudzu [Echo]
4/2/2023 20:07:10,Axel [Remember The Flowers],Lars [After Class]
4/2/2023 21:38:43,Axel [Remember The Flowers],Kudzu [Echo]
4/2/2023 23:51:12,Axel [Remember The Flowers],Kudzu [Echo]
4/3/2023 2:37:43,Yuuichi [Tennis Ace],Lars [After Class]
4/3/2023 3:17:54,Yuuichi [Tennis Ace],Kudzu [Echo]
4/3/2023 3:21:10,Axel [Remember The Flowers],Lars [After Class]
4/3/2023 9:33:32,Yuuichi [Tennis Ace],Lars [After Class]
4/3/2023 9:44:58,Yuuichi [Tennis Ace],Lars [After Class]
4/3/2023 9:47:57,Axel [Remember The Flowers],Lars [After Class]
4/3/2023 10:03:47,Yuuichi [Tennis Ace],Lars [After Class]
4/3/2023 11:10:51,,Lars [After Class]
4/3/2023 14:01:12,Yuuichi [Tennis Ace],Lars [After Class]
4/4/2023 7:34:24,Yuuichi [Tennis Ace],Kudzu [Echo]
4/4/2023 10:51:59,Axel [Remember The Flowers],Kudzu [Echo]
4/4/2023 17:08:39,Axel [Remember The Flowers],Kudzu [Echo]
4/4/2023 17:41:14,Yuuichi [Tennis Ace],Kudzu [Echo]
4/5/2023 5:32:43,Yuuichi [Tennis Ace],Lars [After Class]
