Timestamp,,,,
3/21/2024 9:54:36,Jun [Tennis Ace],Kouya [Morenatsu],Asterion [Minotaur Hotel],Cola [Temptation's Ballad]
3/21/2024 9:55:13,Jun [Tennis Ace],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 9:56:06,Jun [Tennis Ace],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 9:56:15,Jun [Tennis Ace],Darius [Extracurricular Activities],,Cola [Temptation's Ballad]
3/21/2024 9:56:24,Simone [Burrows],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 10:00:03,Jun [Tennis Ace],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Cola [Temptation's Ballad]
3/21/2024 10:10:27,Simone [Burrows],Darius [Extracurricular Activities],Murdoch [The Smoke Room],Keisuke [Tennis Ace]
3/21/2024 10:10:44,Jun [Tennis Ace],Kouya [Morenatsu],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 10:27:35,Simone [Burrows],Kouya [Morenatsu],Murdoch [The Smoke Room],Cola [Temptation's Ballad]
3/21/2024 10:42:16,Simone [Burrows],Kouya [Morenatsu],Asterion [Minotaur Hotel],Cola [Temptation's Ballad]
3/21/2024 10:43:00,Jun [Tennis Ace],Kouya [Morenatsu],Murdoch [The Smoke Room],Cola [Temptation's Ballad]
3/21/2024 10:46:21,Jun [Tennis Ace],Kouya [Morenatsu],Murdoch [The Smoke Room],Cola [Temptation's Ballad]
3/21/2024 10:55:06,Simone [Burrows],,Asterion [Minotaur Hotel],Cola [Temptation's Ballad]
3/21/2024 11:03:25,Jun [Tennis Ace],Kouya [Morenatsu],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 11:13:33,Simone [Burrows],Darius [Extracurricular Activities],Murdoch [The Smoke Room],Keisuke [Tennis Ace]
3/21/2024 11:15:03,Jun [Tennis Ace],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Cola [Temptation's Ballad]
3/21/2024 12:39:17,Jun [Tennis Ace],Kouya [Morenatsu],Murdoch [The Smoke Room],Keisuke [Tennis Ace]
3/21/2024 12:40:18,Jun [Tennis Ace],Darius [Extracurricular Activities],Asterion [Minotaur Hotel],Keisuke [Tennis Ace]
3/21/2024 12:54:45,Simone [Burrows],Kouya [Morenatsu],Murdoch [The Smoke Room],Cola [Temptation's Ballad]
3/21/2024 13:24:42,Jun [Tennis Ace],Darius [Extracurricular Activities],Murdoch [The Smoke Room],Keisuke [Tennis Ace]
