Timestamp,,,,
3/20/2023 9:13:33,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],
3/20/2023 9:25:04,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 9:46:11,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 10:20:43,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 10:23:58,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:24:26,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:26:19,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 10:27:09,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:28:41,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:28:51,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 10:28:52,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:35:57,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:36:21,Kieran [In Case of Emergency],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 10:36:55,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 10:37:35,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 10:38:12,Lake [Dawn Chorus],Nick [Super-Nova],,Spencer [9:22]
3/20/2023 10:38:39,Kieran [In Case of Emergency],,Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:50:19,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 10:57:12,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 11:10:18,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 11:43:11,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 11:55:00,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 11:59:36,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 11:59:52,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 12:01:53,Lake [Dawn Chorus],Nick [Super-Nova],,Euca [Repeat]
3/20/2023 12:15:37,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 12:52:36,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 13:35:02,Kieran [In Case of Emergency],,,Euca [Repeat]
3/20/2023 13:36:11,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 13:38:03,Kieran [In Case of Emergency],Nick [Super-Nova],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 14:15:02,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 14:18:37,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 14:31:34,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 14:31:45,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 14:33:36,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 14:33:41,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 14:35:14,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 14:44:04,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 14:49:11,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 14:52:45,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 14:53:05,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 14:55:42,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 15:20:21,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 15:34:01,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 15:55:43,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 16:10:51,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 16:13:26,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 16:17:31,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 16:37:09,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 16:44:36,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 17:10:39,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 17:14:48,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 17:17:42,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 17:36:15,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 18:02:08,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 18:06:10,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 18:53:53,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],
3/20/2023 19:35:45,,,Kobu [Where The Demon Lurks],
3/20/2023 19:44:23,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 19:51:51,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 20:08:31,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 20:37:42,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 21:12:37,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 21:33:54,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/20/2023 21:34:12,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/20/2023 21:35:31,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/20/2023 22:24:16,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/20/2023 23:16:29,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/21/2023 1:38:55,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/21/2023 4:29:05,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/21/2023 4:33:12,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/21/2023 5:39:05,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Euca [Repeat]
3/21/2023 9:17:21,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/21/2023 11:30:34,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/21/2023 14:14:37,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/21/2023 15:29:51,Lake [Dawn Chorus],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
3/21/2023 18:25:34,Lake [Dawn Chorus],Nick [Super-Nova],Mikko [Dawn Chorus],Spencer [9:22]
3/21/2023 19:52:58,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/21/2023 23:20:37,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/22/2023 7:42:24,Lake [Dawn Chorus],Nick [Super-Nova],Kobu [Where The Demon Lurks],Euca [Repeat]
3/22/2023 9:00:50,Lake [Dawn Chorus],Arvo [Dawn Chorus],Mikko [Dawn Chorus],Spencer [9:22]
3/22/2023 9:26:08,,,Kobu [Where The Demon Lurks],
3/22/2023 10:20:44,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Euca [Repeat]
3/22/2023 10:22:30,Kieran [In Case of Emergency],Nick [Super-Nova],Kobu [Where The Demon Lurks],Spencer [9:22]
3/23/2023 11:47:42,Kieran [In Case of Emergency],Arvo [Dawn Chorus],Kobu [Where The Demon Lurks],Spencer [9:22]
