Timestamp,,,,,,,,
3/6/2024 8:35:52,Bjorn [Dawn Chorus],Oswald [Eden's Reach],Angus [After Years],Toast [Where the Demon Lurks],Superfang [Super-Nova],Lake [Dawn Chorus],Mike [Distant Travels],Dave [Chord Progressions]
3/6/2024 8:49:29,Bjorn [Dawn Chorus],Oswald [Eden's Reach],Angus [After Years],Diego [Sileo: Tales of a New Dawn],,Kegar [After Years],,Dave [Chord Progressions]
3/6/2024 8:56:15,Carlos [Santa Lucia],King [Kibbleton University],Angus [After Years],Toast [Where the Demon Lurks],Superfang [Super-Nova],Kegar [After Years],Ian [9:22],Dave [Chord Progressions]
3/6/2024 8:58:53,Bjorn [Dawn Chorus],King [Kibbleton University],Angus [After Years],Diego [Sileo: Tales of a New Dawn],Marrowyn [Roads Yet Traveled],Lake [Dawn Chorus],Ian [9:22],Skjold [Cleaved]
3/6/2024 9:01:11,Bjorn [Dawn Chorus],King [Kibbleton University],,Diego [Sileo: Tales of a New Dawn],Superfang [Super-Nova],,Ian [9:22],Dave [Chord Progressions]
3/6/2024 9:22:04,Carlos [Santa Lucia],Oswald [Eden's Reach],Elliot [Psychic Connections],Toast [Where the Demon Lurks],Marrowyn [Roads Yet Traveled],Kegar [After Years],Mike [Distant Travels],Dave [Chord Progressions]
3/6/2024 9:36:07,Carlos [Santa Lucia],Oswald [Eden's Reach],Angus [After Years],Diego [Sileo: Tales of a New Dawn],Marrowyn [Roads Yet Traveled],Kegar [After Years],Mike [Distant Travels],Skjold [Cleaved]
3/6/2024 10:09:54,Bjorn [Dawn Chorus],King [Kibbleton University],Elliot [Psychic Connections],Toast [Where the Demon Lurks],Marrowyn [Roads Yet Traveled],Lake [Dawn Chorus],Ian [9:22],Skjold [Cleaved]
3/6/2024 10:15:18,Bjorn [Dawn Chorus],King [Kibbleton University],Angus [After Years],Toast [Where the Demon Lurks],Marrowyn [Roads Yet Traveled],Lake [Dawn Chorus],Mike [Distant Travels],Skjold [Cleaved]
3/6/2024 10:41:36,Bjorn [Dawn Chorus],King [Kibbleton University],Elliot [Psychic Connections],Toast [Where the Demon Lurks],Superfang [Super-Nova],Lake [Dawn Chorus],Mike [Distant Travels],Dave [Chord Progressions]
3/6/2024 10:50:40,Carlos [Santa Lucia],Oswald [Eden's Reach],Elliot [Psychic Connections],Toast [Where the Demon Lurks],Superfang [Super-Nova],Lake [Dawn Chorus],Mike [Distant Travels],Dave [Chord Progressions]
