Timestamp,,,,,,,,
3/3/2024 9:09:13,Vekad [NeveN],Judah [MachinaLutris],Gil [MachinaLutris],Mikey [Fields of Spring],Aaron [Polar Night],Ollie [Beyond the Harbor],Jeffery [Fueled By Insanity],Ted [Fueled By Insanity]
3/3/2024 9:09:20,,Judah [MachinaLutris],Gil [MachinaLutris],Mikey [Fields of Spring],Trevor [Fields of Spring],Bucky [Undefeated],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 9:33:47,Vekad [NeveN],Fang [Baring Fang],Gil [MachinaLutris],Mason [A Masquerade in the Woods],Aaron [Polar Night],Bucky [Undefeated],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 11:08:50,Vekad [NeveN],Fang [Baring Fang],Mori [Before You Depart],,,Bucky [Undefeated],,Redline [Undefeated]
3/3/2024 11:29:52,Marshall [One Last Night],Judah [MachinaLutris],Gil [MachinaLutris],Mikey [Fields of Spring],Aaron [Polar Night],Ollie [Beyond the Harbor],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 11:30:11,Marshall [One Last Night],Judah [MachinaLutris],Gil [MachinaLutris],Mason [A Masquerade in the Woods],Aaron [Polar Night],Bucky [Undefeated],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 11:30:14,Vekad [NeveN],Fang [Baring Fang],,Mikey [Fields of Spring],Trevor [Fields of Spring],Bucky [Undefeated],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 11:32:34,Marshall [One Last Night],Fang [Baring Fang],Gil [MachinaLutris],Mikey [Fields of Spring],Trevor [Fields of Spring],Ollie [Beyond the Harbor],Jeffery [Fueled By Insanity],Redline [Undefeated]
3/3/2024 11:41:36,Marshall [One Last Night],Fang [Baring Fang],Mori [Before You Depart],Mikey [Fields of Spring],Trevor [Fields of Spring],Ollie [Beyond the Harbor],Jeffery [Fueled By Insanity],Ted [Fueled By Insanity]
3/3/2024 11:48:08,Vekad [NeveN],Judah [MachinaLutris],Gil [MachinaLutris],Mason [A Masquerade in the Woods],Aaron [Polar Night],Ollie [Beyond the Harbor],Oscar [Violet Memoir],Redline [Undefeated]
3/3/2024 14:45:23,Vekad [NeveN],Fang [Baring Fang],Mori [Before You Depart],Mikey [Fields of Spring],Trevor [Fields of Spring],Bucky [Undefeated],Oscar [Violet Memoir],Redline [Undefeated]
